,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__learning_rate,param_estimator__max_depth,param_estimator__max_features,param_estimator__min_samples_leaf,param_estimator__min_samples_split,param_estimator__n_estimators,param_estimator__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,split10_train_score,split11_train_score,split12_train_score,split13_train_score,split14_train_score,mean_train_score,std_train_score
230,1.4347151120503743,0.3239152280562044,0.005730056762695312,0.007320968233320998,1.0,5,5,10,10,10,1.0,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 1.0}",-57.41172196482451,-50.469589581440154,-122.84619568015918,-177.58179713245696,-61.793513747853275,-83.77591708222604,-62.304227826080215,-73.36346395779115,-25.03348550094832,-37.355515664623475,-61.36034480663309,-41.22982283057356,-57.01506636961661,-59.51372046131786,-64.4652654799726,-63.5557171228367,30.438478469430457,107,-48.00397535184699,-48.3760897838037,-44.38705855441335,-45.309809767324865,-48.730320680959366,-47.24978986518994,-48.20485401624577,-48.399614114148406,-51.25402846931864,-49.78146428642812,-49.25288366345997,-49.61788089135298,-49.88617864221423,-47.99682429115789,-47.39563893254563,-48.25642742069398,1.6855453740065738
123,1.6374571959177653,0.1758354184379747,0.0036641915639241537,0.0006987163800847597,0.8,5,5,10,10,20,0.5,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 20, 'estimator__subsample': 0.5}",-60.452975190422464,-54.91663156472455,-124.36730713951684,-181.04100139810035,-68.82668756414292,-83.42815502902901,-69.31260687358215,-75.511067500387,-27.238290476061756,-39.29480791666394,-63.16487613861818,-41.72620393047016,-57.343688561134925,-60.246285802146346,-67.61936560432586,-65.62028763263497,30.493988037315436,138,-48.687859069879934,-48.52697194313574,-45.269207169376294,-45.61367231967364,-49.96066053715869,-46.91089553676073,-47.40121470130199,-48.080895094350886,-51.284332346838596,-48.82747906182974,-49.16862216965137,-49.708903441138474,-48.13088877262006,-48.83423476887183,-48.49048024871703,-48.32642114542034,1.5146186137219677
138,1.4225893020629883,0.07121801566805196,0.0038643360137939455,0.0008840603401386498,0.8,5,10,10,10,10,0.5,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.5}",-61.12888717907871,-50.13190455170648,-112.68215714002656,-172.56349645946253,-55.06711735997675,-74.09569276280324,-59.620088908547984,-70.4020815908717,-23.03854208575383,-35.87918726387537,-55.33970126731931,-37.45441482217276,-54.30979690087654,-53.87992024534225,-63.05701388890081,-59.723560793623676,28.721613756812342,49,-48.21953680623943,-48.95912953098287,-44.651488471634835,-45.04792288531762,-48.65251766167866,-46.69583685690797,-48.29130241225868,-48.45010418821217,-52.35728587983931,-50.40322262768474,-47.94744672988671,-50.870408505542635,-48.91809505752768,-49.09880585062522,-47.5316570264451,-48.40631736605224,1.93401350058511
128,0.6667884508768718,0.0543120550389785,0.002398840586344401,0.0004897591091206808,0.8,5,10,2,10,5,1.0,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 1.0}",-51.701175519899685,-48.46595502171406,-119.1545686550468,-173.05776962174497,-71.78039095379162,-74.37946251292917,-63.784176073409775,-65.7080538646381,-21.634981194377247,-33.80463220969483,-54.777650854173885,-38.19448833286195,-53.61447471557866,-52.08519037751661,-61.78510405730856,-59.548394314297624,29.978974061185674,44,-48.55993455977759,-48.88084406631634,-45.22423020420153,-45.68268736581187,-48.867994379868584,-46.476139332600226,-48.49234094264499,-48.48709474707897,-51.4848746871102,-50.59488903274655,-48.55421994230388,-51.028469093427134,-48.388633582295675,-48.74306081603599,-47.50712756666174,-48.464836021258755,1.7084314736523143
121,0.9183667182922364,0.07412326464749075,0.00339814821879069,0.0017037591085741668,0.8,5,5,10,10,10,0.8,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.8}",-56.409746513428374,-53.41334657888842,-116.25112615203075,-175.1585749863221,-60.24466970289579,-75.74987763617757,-58.30705214341215,-66.47553430194215,-24.509485381707908,-34.1343201572205,-56.8371240776245,-38.31298080788258,-55.31776475068382,-57.01247256281658,-64.0632172136619,-60.51496793191458,29.333483476333747,58,-48.3543308331377,-48.84694736863763,-45.53331293349223,-45.917054818586315,-48.42478589098482,-45.51850572277285,-49.321847831100115,-48.70685501009255,-52.85965366046253,-51.65282599733585,-49.045114449302886,-50.612984037292584,-49.112119785702745,-49.750527969664965,-48.12888544403198,-48.78571678350651,1.9964649899238927
236,1.0189716180165609,0.14592673902292483,0.0040644645690917965,0.0016907954000150473,1.0,5,10,2,10,5,1.0,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 1.0}",-52.42671976111204,-48.04408652662413,-130.85990511489828,-174.02754530868904,-63.19978984013119,-76.24583638328393,-65.01846508377125,-65.77070780945772,-22.673092949380084,-35.836824609861345,-55.30353516523769,-37.6556528721505,-55.91125560429431,-52.56646559142316,-63.386705599182655,-60.920161283805875,31.366396508998502,64,-49.07511124759371,-49.18695650706959,-45.19854211993188,-45.13168557238974,-48.80596035881837,-46.69996090227643,-49.03510693127521,-49.72042354223971,-52.45095619039034,-50.94034185681919,-48.796214532290016,-51.034162631632924,-49.3738050870668,-48.526283689180765,-48.23997743463228,-48.81436590690713,1.9249562676682437
137,0.9155020554860432,0.05857495510377768,0.0034645875295003254,0.0014069731591376847,0.8,5,10,10,10,5,1.0,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 1.0}",-48.56631267165053,-49.024086028048664,-110.3443887656368,-168.24305471277412,-56.29702916699675,-74.04621561144702,-64.33950866460638,-65.08266415151945,-22.286464880082423,-33.616302741474556,-54.64703433891897,-36.19036775006823,-51.33568457940885,-52.434096290067274,-62.891343511206834,-57.85965312751021,28.47842701830073,21,-48.73299075241509,-49.0925474899967,-45.6471423409965,-45.59102548846456,-49.2958302671572,-46.64882302325875,-49.47684674577088,-49.263712738751266,-52.25054888212751,-51.508977827454245,-49.263293084379946,-50.947741298298205,-48.63411891213725,-48.548460377431724,-47.82789697342363,-48.84866374680424,1.842954085135673
144,1.285779349009196,0.21515252261279313,0.0029978593190511066,0.0006320339467043674,0.8,10,5,2,10,5,0.5,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 10, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.5}",-70.41708816917046,-65.37920018368413,-153.00076479904484,-198.65914358225248,-80.69710619380734,-95.16549940150765,-103.05819606642736,-83.91716534885693,-34.247853743732996,-51.85459426947127,-74.12501036383915,-56.49991421260525,-70.13047122844662,-68.47346476640104,-79.15075333836496,-79.20557015966806,34.06551415895707,247,-51.36566113775969,-48.8660716380826,-45.5972568345171,-46.2820233139751,-48.45748704062299,-47.160420362385096,-49.60875237014241,-49.19646890577815,-50.63211619462595,-50.803812262149805,-50.48082679891337,-51.05510317378131,-48.69254200896872,-49.33901760255519,-48.25379013721514,-49.052756652098175,1.6678585737918894
306,4.477238877614339,0.7147908810881857,0.004730526606241862,0.001061976203959881,1.0,30,10,2,10,5,0.5,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 30, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.5}",-99.55703844502098,-118.05952197432666,-184.74959419187718,-233.1377941674321,-107.08933326333549,-143.05217139921487,-129.9400761915242,-163.55443485958145,-79.88448332680107,-93.09690120194821,-124.67401211247707,-101.5036335807296,-106.7561266442056,-106.96776340404647,-121.98862976619164,-120.39860542100443,32.80062864884685,312,-48.65955930922156,-51.06493028039597,-47.441078923984925,-45.139101904280224,-47.53953799951582,-48.109399869493316,-48.52355562689037,-50.775080935587354,-52.816734235689445,-51.71716176347451,-48.89604751685467,-51.57750859647099,-47.67678500376598,-49.38836332589737,-47.97300871830981,-49.15319026732215,1.9871226526426145
127,0.6372738043467204,0.04351129201237422,0.002265262603759766,0.0004421059444828507,0.8,5,10,2,10,5,0.8,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.8}",-51.63135982411969,-46.6664739677877,-118.66376373165883,-170.48872857310818,-61.93868366167923,-75.72225953297189,-62.64457692332144,-68.15841898090783,-21.689941444606745,-33.80499867281708,-54.406562893132275,-38.33681716476329,-52.341288037552964,-52.03085027387226,-62.34388956092687,-59.160705330089044,29.66498412977266,38,-49.08247427833901,-49.24562123029203,-45.71741125606243,-45.90539886319168,-49.703911192449006,-47.58165149855523,-49.43608775199034,-49.2206790410145,-52.2661075193369,-51.42132141991151,-49.961165709449595,-51.30188357468952,-50.01114538661555,-49.351345523851954,-48.82778993130982,-49.26893294513727,1.751352931498041
245,0.7649951616923014,0.09757647124226362,0.0021320184071858725,0.0006179328953403736,1.0,5,10,10,10,5,1.0,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 1.0}",-54.59294384832394,-48.87250700877265,-114.96190486246459,-169.01536494004827,-54.01561996905623,-76.222348576951,-59.28493777471247,-68.54558501152553,-23.113456602039484,-35.815617389764974,-56.51821896927105,-37.598585762168995,-53.87125099088788,-52.59028465002932,-63.20168877511031,-59.34103623034186,28.738563624819616,42,-49.63865193811371,-49.15250468834322,-46.23925416450839,-45.82449137309341,-50.33696384903202,-47.377889543507635,-49.51979179528396,-49.57333624790216,-52.21723885786544,-51.5083279673481,-49.64243484124977,-51.90544124763481,-49.6635165677547,-49.253925935756556,-48.66693260156813,-49.36804677459747,1.7745376060476015
220,0.9774638493855794,0.14307324566024862,0.002931674321492513,0.0004419678039221796,1.0,5,5,2,10,10,0.8,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.8}",-60.31192468264544,-52.70121544756991,-124.9045509451184,-185.35555022656135,-91.71653994777344,-80.68269952300115,-65.70438146423528,-79.29958350277516,-27.28538049054465,-39.23237788404479,-65.14595008277755,-41.73644288279188,-60.61316781766728,-60.549781322109354,-70.2953254878889,-66.69877747222331,31.26443413626775,150,-49.07574679038,-47.799896284423575,-45.45953597096097,-45.62010507245036,-49.97581481186985,-46.1949532364376,-49.764915289558054,-50.65648724169631,-53.16064852502592,-50.12443197422931,-52.715599244947725,-52.610016978522594,-48.97970465861503,-49.49329868220127,-49.936692914286,-49.437856511706975,2.32683944472652
136,0.8576046466827393,0.06927381462942406,0.002798175811767578,0.00039987650326151294,0.8,5,10,10,10,5,0.8,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.8}",-52.29412066860323,-45.71257733225642,-117.0112233410628,-164.4172408723205,-54.11827675959987,-74.8204895916355,-61.051760040779115,-67.06970692590887,-22.88181207510019,-34.088786695381984,-53.60429094958597,-36.83074669524795,-54.10708175032939,-51.691051194355666,-61.91633093596041,-58.4091026551889,28.628930442804876,26,-49.83463245488334,-49.64802016933404,-46.381674386148404,-46.07431889340019,-50.01161259646632,-46.9120186074176,-49.80546241695647,-49.15052752165192,-52.28985394185116,-51.16423247160634,-50.17177170182752,-52.65415313633135,-49.78339242102528,-50.59152538022467,-49.16496859090918,-49.575877646002255,1.8442433974910621
229,1.3868781566619872,0.3517300704636927,0.005929724375406901,0.005623431734875121,1.0,5,5,10,10,10,0.8,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.8}",-59.46573337139326,-50.29577004390945,-129.95889867445774,-179.29838027070932,-66.76149153676685,-79.8093321952529,-63.171667251569964,-77.58711259522813,-25.337134977145844,-39.82343422655712,-61.117234092511595,-40.42340847763395,-59.04048726196995,-59.57583271475752,-69.39892742216497,-64.81275936011194,31.095040884004582,123,-48.847379933719644,-48.71669816886712,-46.55642882324945,-46.017508791073794,-50.86571876106252,-47.35418840403992,-49.338901622039046,-49.86504307939593,-52.82113446801706,-53.58081431264776,-49.784958920958054,-52.161343753475236,-49.79353132420137,-49.89259713036212,-50.96796562333045,-49.770947541095964,2.075278209702464
246,1.0997883955637613,0.1517488802483814,0.004730812708536784,0.004263320333793721,1.0,5,10,10,10,10,0.5,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.5}",-59.3386930169944,-53.735818656023504,-113.67922046687741,-173.86096404069312,-61.48366744568813,-76.01895545419089,-64.61389333148246,-70.71586468114592,-25.84262195687411,-43.43997681836945,-62.017621165399134,-42.215756453614325,-55.626958277697284,-55.357934540258995,-65.49573722492258,-62.63147696506257,27.82451007659646,89,-50.55198232917613,-50.130951003698975,-46.25956042880571,-46.541831691951145,-49.97485841918639,-47.34795137998919,-50.383584285771136,-49.34266998350098,-52.251252865069816,-51.73089994905869,-50.48778087312545,-52.373425148724074,-49.52909784699813,-50.516555256726384,-49.90464572539067,-49.82180314581153,1.7858975813379163
237,1.4903477827707927,0.22158992423096102,0.0036645730336507163,0.0009424994232568875,1.0,5,10,2,10,10,0.5,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.5}",-59.99648313173786,-51.02157114301292,-126.5152839732962,-186.2187033728438,-73.26646960386665,-82.75615559023828,-70.84346965360062,-76.92097157331554,-25.558627496835463,-41.038764003738144,-62.29585842078361,-39.92680359115663,-55.77879578789911,-56.92356835545438,-67.78722815400377,-65.38369221997777,31.72305675619725,134,-49.116141109637894,-49.43329210696313,-47.09380481565504,-47.40744045474434,-51.08533968010547,-47.22064454275276,-50.3797505710371,-49.749355751859255,-52.57883610554235,-51.9412457620435,-50.10081247333817,-51.800758304634385,-49.26791910948591,-51.16818179905356,-49.59170839188384,-49.86234873191577,1.6499355813090815
279,2.0660001118977864,0.6582515105260834,0.004463720321655274,0.002627486779460679,1.0,10,10,10,10,5,0.5,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 10, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.5}",-67.95974794672414,-70.52639361698243,-127.64913590887542,-172.9865955419836,-70.20967263565458,-84.61288639269681,-74.80926007069813,-83.96685006256284,-37.32112131053587,-51.60466975675835,-67.59672971776143,-48.482424586773654,-67.13779812466238,-62.289434180605255,-72.61010839818333,-71.55043359355538,27.192461829518866,198,-50.18423624433001,-49.85281126002921,-46.87879319735417,-47.480834644499794,-50.46256670412887,-47.82028682690698,-50.06402749184734,-49.969937367944105,-52.55400746042544,-52.65925612729781,-49.50024261061647,-52.08614902970951,-49.630333870584764,-50.45524621198949,-49.61283894227714,-49.94743786599607,1.6281396525629384
3,0.8779921849568685,0.07751219358308631,0.002864805857340495,0.0006178406179446318,0.5,5,5,2,10,10,0.5,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.5}",-53.2735015786569,-50.411923071110564,-119.56065010381226,-167.76867381533856,-63.643143100034855,-76.51691895528165,-72.64236351405955,-65.41183668668708,-22.52165442730479,-35.52638413274655,-56.6271814139669,-38.68774412845785,-56.75462129811556,-54.264792439557255,-64.0773960191192,-60.99270293066165,29.21766671126487,65,-49.6467665791939,-50.72040661754587,-47.497418379070645,-46.7163412467162,-50.13385572162122,-47.25498207803084,-49.56408878774132,-49.72669895311991,-53.365412394897646,-52.98140916156245,-50.21422024003764,-51.828671747591315,-51.08879024048432,-48.97981981982507,-50.51140810947324,-50.0153526717941,1.854648362669184
235,0.8957148551940918,0.14445748615391732,0.0039307594299316405,0.0037833786925514624,1.0,5,10,2,10,5,0.8,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.8}",-55.514533919828956,-51.88390238930417,-120.28754212466455,-178.80392262602868,-67.19422589262076,-74.26809858898284,-70.91473990667019,-67.73301423519516,-23.409064972530466,-35.177629773751434,-56.67134512261814,-39.03493076093887,-57.68803636235666,-54.53734860397426,-62.89219518070305,-61.46559709245892,30.267598030918943,71,-50.28410714571119,-50.42437170390864,-46.04696158156169,-46.37522426812457,-49.97374152404656,-47.98411629166391,-50.06013880439513,-49.82187073952462,-54.00148603976673,-51.935196086906686,-50.47255500528048,-52.81916369272299,-49.53684333374224,-50.49016370608822,-50.258430059829266,-50.03229133221819,2.0258320048866003
153,1.2429668267567953,0.07924923400535228,0.003664366404215495,0.0008687131226551435,0.8,10,5,10,10,5,0.5,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 10, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.5}",-64.95315975062302,-65.68177312315012,-133.11537772744202,-189.21059335928152,-67.28907555175499,-83.99433949529374,-75.84754407599678,-84.10421297558355,-31.97698656777691,-46.05898603992863,-65.88013515258926,-49.04456063603923,-64.58480598169942,-64.18719686806476,-70.65091592137237,-70.6571882729684,30.740601619265362,188,-49.40918722690991,-50.32544755773078,-47.0478047959187,-46.522337740923234,-49.589664948573486,-47.95937131452945,-49.228953177848766,-50.656455235431714,-53.65683970763858,-51.48061634615412,-50.83349485817136,-53.62095642558752,-50.41027323335034,-50.80489689243289,-50.53860731478378,-50.13899378506565,1.946103569297835
20,0.8212930997212727,0.07695935549089161,0.0029317220052083332,0.0019470260245267091,0.5,5,10,2,10,5,1.0,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 1.0}",-54.60072755847257,-46.011179021918124,-115.63587971246398,-168.9988380358808,-74.38315387994825,-72.50946562234783,-71.33106007539644,-61.68602760072112,-20.853706201426796,-36.346297209982794,-53.513920081887115,-38.207173259280545,-52.118551088981334,-50.5179830902129,-61.224879686463495,-59.32215229656441,29.074876310084147,41,-51.14174891468732,-50.62387378878693,-46.723136665623564,-47.456568528628665,-50.20657356512529,-47.9235503400619,-49.611933090629506,-50.509454058037804,-53.324408961460236,-52.890053363081435,-50.658834159764396,-52.09993231539265,-50.78046288732255,-50.78045719022956,-49.7088200344129,-50.295987190882975,1.7870071453813021
244,0.8952895323435466,0.09439498607100877,0.0029982248942057293,0.0007297230047206584,1.0,5,10,10,10,5,0.8,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.8}",-52.98853922243651,-50.98626062495614,-116.55809365892112,-173.77431411849957,-56.37261580472938,-75.54516262416504,-65.4081012946082,-71.07957961019265,-22.774960241948982,-35.301782297552165,-54.74398701275627,-37.8471199360186,-56.2813750824616,-53.318557172613794,-64.73290394887101,-60.189242469396575,29.52490312684081,56,-50.381455602568465,-50.47197030494902,-47.27076001434911,-47.68827693153848,-51.14315383265237,-47.992496599829586,-50.0864718402968,-50.06851096749347,-53.846674056086684,-52.53972723919312,-50.6044305109607,-51.856436196731735,-50.60424108313352,-50.529268455559155,-49.68868749834398,-50.31817074224575,1.6890349589238536
264,2.7397770404815676,0.31441025153281393,0.005796448389689127,0.0030138347946755554,1.0,10,5,10,10,10,0.5,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 10, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.5}",-74.47997209945719,-75.96934832372534,-139.39641897464958,-200.26036837448805,-81.13154527568126,-100.88690872334878,-93.76316651360027,-101.40639469305185,-47.64344682246814,-62.686917418091255,-75.89056058793172,-63.869750446356804,-83.8973218169594,-83.12882055744231,-84.36853842609779,-85.33873461322602,29.37349515300531,269,-49.5355915851138,-51.89516625988391,-47.73998798868938,-47.147058606000755,-50.72135693353515,-47.98090004373218,-50.41716667570473,-51.678236652344495,-54.31056069285211,-52.179855625079355,-50.22691006473475,-52.65960977765544,-50.41976135365028,-50.27777645510732,-49.553607614681454,-50.449569755251005,1.871194509661624
12,0.8065693219502766,0.040207461575648765,0.0029981136322021484,0.000815931609806338,0.5,5,5,10,10,10,0.5,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.5}",-50.48218573694436,-52.82636579704341,-115.65271615970464,-173.3214093666764,-51.97689601864554,-75.62254375070422,-56.383242414512225,-69.22662908342588,-22.595435766459172,-37.40136991741699,-54.753505099382664,-37.929586641412314,-53.26116868628069,-53.67652241372232,-64.19927130210128,-59.22887969801329,29.30047587686431,40,-50.631429903595134,-51.11297543772798,-47.159567987892586,-47.52093488687797,-51.10309231867053,-48.18694879191243,-50.22778056238367,-50.2873202802367,-55.003904657945114,-52.09872300796244,-50.095791336560254,-52.77117785206879,-50.42361329080406,-50.76930960221412,-50.282630254637674,-50.51168001143263,1.9069322967320093
29,0.9556104660034179,0.08802822031553188,0.004597139358520508,0.006535834201873671,0.5,5,10,10,10,5,1.0,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 1.0}",-55.24354857580802,-46.21157936498347,-112.30038251470197,-169.87713712131887,-63.799103320919315,-72.43959886674207,-65.85123233477655,-63.2030473205691,-20.84650297853417,-35.920865786745516,-53.23353280451046,-38.30087392869422,-52.158692329695725,-50.63895036580243,-60.003488504808594,-58.42318132103867,28.57145763320333,27,-51.406784011859465,-50.84449152925045,-47.2637391006145,-47.486884600963876,-50.5009456363451,-48.03589869632965,-50.18893296762165,-50.379937477525075,-53.62489860714383,-53.122863081972675,-50.732841194090454,-52.717794571199235,-51.02545130126597,-51.06502527356237,-50.269007980255445,-50.57769973533332,1.8046520542734898
19,0.760664431254069,0.0692130248150595,0.0023316860198974608,0.0005958423086906323,0.5,5,10,2,10,5,0.8,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.8}",-55.445340301965416,-46.955726773890774,-117.9699417522205,-170.76655413269447,-73.96020054468715,-73.65277812610366,-73.42418429139973,-60.92089103265222,-20.654895541529463,-36.60783194689746,-51.809567001126446,-37.54650451125545,-52.5870730280046,-51.19117894266991,-61.02171516082558,-59.76039402192923,29.68558355394449,53,-51.170598966245755,-51.12438902945949,-47.76677921087479,-47.87935840610218,-50.48747082696644,-48.80085382234361,-49.98740808779812,-50.55778481288474,-53.42028206575289,-52.923739310291964,-51.030851054868755,-52.8749428935226,-50.67569747885801,-51.148316744143244,-50.034751845357526,-50.658881637031335,1.6113115311214787
222,1.6622419516245523,0.2468250649136284,0.004929971694946289,0.005418065288068612,1.0,5,5,2,10,20,0.5,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 20, 'estimator__subsample': 0.5}",-76.26942365573731,-58.84267458597658,-145.36145765060618,-181.42694644965894,-83.8220216881036,-93.14958560783191,-91.34925342023276,-80.60618345446679,-28.79879489049288,-46.89301511253202,-65.27133611365551,-51.733927270179926,-70.28863777786542,-63.97940489773039,-81.04262511327313,-75.75660336446444,32.414850532658825,229,-51.51397511030625,-50.41263091398209,-47.62201067996534,-48.07934622015267,-50.67179592351256,-49.68339976388232,-51.5138270968341,-52.27698695394922,-53.04714218779278,-53.09961962212456,-50.75217600832586,-53.52052888068266,-50.79617904195779,-52.149458267415,-49.936617800411064,-51.005046298086285,1.66919031368811
231,2.348085800806681,0.5084075271621752,0.005063009262084961,0.001180562087162735,1.0,5,5,10,10,20,0.5,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 20, 'estimator__subsample': 0.5}",-71.76141873085444,-61.147378687346986,-128.98714438953076,-189.78901221601495,-75.63465930680256,-86.05746826635233,-72.00632592251142,-85.1127961767542,-29.135437935466058,-45.09282305745539,-67.7797237445103,-47.75205956310324,-68.55268119769055,-61.956589249679226,-74.38307782755821,-71.29856193811834,30.944412129587555,195,-50.863812077099986,-52.81899543072889,-47.203465871440855,-48.773013646955974,-51.17544569177884,-48.02514291483154,-50.62966212713652,-49.804279196719165,-53.620708222237795,-53.479376587340504,-50.98654462004106,-54.378066426265285,-52.88418493415433,-50.45075014362233,-50.74339244808293,-51.05578935589573,2.0239533588047594
