,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__learning_rate,param_estimator__max_depth,param_estimator__max_features,param_estimator__min_samples_leaf,param_estimator__min_samples_split,param_estimator__n_estimators,param_estimator__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,split10_train_score,split11_train_score,split12_train_score,split13_train_score,split14_train_score,mean_train_score,std_train_score
58,0.8790576299031575,0.07918042070589294,0.003930997848510742,0.002349846123411784,0.8,5,5,10,10,10,0.8,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.8}",-52.81971715205327,-54.18924404636273,-117.74273392087437,-177.53225349839474,-64.39364517813526,-79.85615406630181,-60.08007115218486,-77.68634823741738,-24.629374496175068,-33.96115513970883,-58.893299676128365,-37.79341456751418,-53.6902387744678,-54.91301956206106,-65.50082594228122,-61.36306176832664,30.33925688837872,42,-48.71202112300936,-48.22532885898079,-45.37731510225201,-45.711852689551655,-48.56787305796448,-46.90292277708435,-48.98258255744021,-48.95129626047626,-51.73696837184574,-49.524560061771375,-49.04874703802359,-50.632600761830744,-48.62256077446865,-48.20816663058555,-48.74171508072791,-48.52976740973418,1.5739390008442733
62,0.9329584121704102,0.06447588229711057,0.005463059743245443,0.006434252655890405,0.8,5,10,2,10,5,1.0,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 1.0}",-49.50387565658326,-48.67021253027083,-119.84396490192985,-172.08864781671917,-69.89563488466179,-75.13979474836577,-62.85538314195918,-65.38186384740825,-21.68571379721241,-34.176570392968024,-54.84548610393064,-38.03219681425369,-53.7503996965801,-52.634182370733484,-62.836053779970186,-59.547928990857244,29.98880397062165,27,-48.92632750931689,-48.8034533690952,-45.59383126871088,-45.56949422495761,-48.89896149217225,-46.411654134026584,-49.28660260395697,-49.009215157688025,-51.449907936050046,-50.890666229288364,-48.32684967689418,-50.667047443566545,-48.06087021288404,-48.500180963789155,-47.685788993104744,-48.53872341436677,1.6868614224539016
110,0.945883576075236,0.05302695314154459,0.0037305514017740887,0.0021731778955160325,1.0,5,10,2,10,5,1.0,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 1.0}",-51.538529914361355,-48.06787331746307,-130.59934652732005,-172.64965095827293,-62.90161618509569,-76.44629124042271,-68.79437434132983,-66.78238306075602,-22.826759073208713,-36.809151902091074,-54.49345484327016,-37.36836802821763,-56.00786415057799,-52.932576480129924,-63.84659956757967,-61.14847640567566,31.19318558585662,40,-49.27937079176392,-49.35597485582684,-45.163241548699474,-45.27536471097024,-48.68802181633753,-46.94093228545014,-48.733812804818406,-49.322486362915605,-51.81041318548167,-51.50166111651912,-48.84120703582844,-51.320909788552264,-48.8989227704825,-48.33810531913697,-48.360708281076896,-48.78874217825733,1.880894610545138
68,0.9022439320882162,0.0658887092634807,0.002998050053914388,0.0009656928467055504,0.8,5,10,10,10,5,1.0,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 1.0}",-48.500548381066025,-48.67536583755424,-111.12073197719296,-173.63251235336406,-55.67228671884902,-73.66456131767718,-63.93494473696285,-65.31253080408885,-22.02973940146397,-33.60402147958245,-54.372884308974996,-37.09939922318264,-51.559290916095144,-51.71567988980703,-61.844585950765506,-57.89724017883313,29.14466087510126,11,-48.72395927548952,-48.68091476649347,-45.579663934953615,-45.72098171665789,-49.42703888051682,-46.91581311481582,-49.157433390147176,-49.13203796611026,-52.21377168305639,-51.16389202832251,-49.067783398512496,-50.90382076168673,-48.750407760802226,-48.88816980271882,-47.80690264137648,-48.80883940811068,1.7661091561834217
72,1.5628363291422527,0.13697613198675082,0.00453031857808431,0.0031150452263948316,0.8,10,5,2,10,5,0.5,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 10, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.5}",-78.28488103431451,-71.07245012683882,-138.46916810911677,-201.23654744665222,-87.8861988253334,-99.03786126235643,-96.07586309744845,-89.69786139638266,-35.59951613543418,-57.302123524841235,-75.74768235768632,-52.25151801513516,-74.9870258953213,-69.79622030130851,-88.45224925124955,-81.28864804098812,32.35636837247779,135,-48.5510496461859,-50.041377625481964,-45.29494402954323,-45.7457151937817,-49.61282992043865,-47.444749895500486,-48.160624196282775,-48.29140369354259,-51.483697645627124,-50.45578104428132,-49.35458578031815,-50.994763602608806,-50.29105868559285,-49.028651345297874,-49.10101197182529,-48.92348295175392,1.7046555136809998
61,0.9085727214813233,0.05772243226417691,0.004997094472249349,0.004302556605961231,0.8,5,10,2,10,5,0.8,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.8}",-50.95336881909362,-48.91668430386609,-115.67693515598747,-169.27093715667056,-66.70793153809805,-77.92274582604554,-64.70275510170917,-65.72547290816138,-22.80007485488945,-35.13354714897083,-56.37446767195561,-36.83010777105956,-57.06171720171143,-52.17314543775065,-62.11005695240097,-59.93465528954851,29.167066840694424,30,-49.881192692767165,-49.24299414590329,-45.90678701321641,-46.012304599843574,-49.70795995074125,-46.799790867940814,-49.77170059752591,-49.26704462885088,-52.88902791836684,-51.00521956457097,-49.560319346107335,-51.12358331435979,-49.90587410589407,-50.023725894137236,-48.550093612312864,-49.309841216835885,1.8246245539786998
116,0.8755932490030924,0.06309283819103892,0.0029314359029134116,0.0005731679348192363,1.0,5,10,10,10,5,1.0,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 1.0}",-54.86777230756991,-48.55463921974065,-114.44330360968365,-173.04296339848582,-52.815146546899804,-75.77731487349297,-59.50794782271468,-68.48862849206148,-23.145367147647317,-35.880871652104545,-55.91397384965781,-38.62842550869125,-53.29019792840395,-52.13938447854214,-62.705400437957394,-59.32647539129899,29.06113341527676,23,-49.533389139898574,-49.320985722050544,-46.332554015818076,-46.14450754892497,-49.92475052170854,-47.56325251438241,-49.29134735822691,-48.883402335210974,-51.9389583235117,-51.89105108952066,-49.53898536911087,-51.55735332968769,-49.96335343379807,-49.44110612324361,-48.701391381387204,-49.33509254709872,1.6738822385821108
100,1.2973997433980307,0.08232744567789442,0.0032645066579182944,0.0005730388815524017,1.0,5,5,2,10,10,0.8,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.8}",-60.80429322775471,-56.06251574848991,-129.4354082580316,-185.98913491615505,-82.08039114929682,-78.72997867657006,-81.43162646992535,-74.26019333058284,-26.254937923119257,-38.45298402917905,-65.13110674319907,-42.00259307134129,-61.507666390459995,-58.6841180296215,-66.923745029758,-66.71229339987607,31.78331089407475,91,-49.94674652972333,-49.05758381304545,-45.55647635583402,-46.50547855335988,-49.28752263424887,-45.22680342269648,-50.91065254287893,-48.61092266740327,-52.02686001299961,-51.064739158235696,-51.35992584422512,-51.53897425823563,-49.59983376366266,-50.379880019431496,-49.12060945101389,-49.34620060179963,2.049765124996563
67,0.9046416441599529,0.06572829281792071,0.004663896560668945,0.003975249700471941,0.8,5,10,10,10,5,0.8,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.8}",-54.01966579077172,-49.59823810922897,-115.44325290301784,-167.78578466204786,-57.95185616983558,-74.57881384815995,-62.223157287918106,-67.95421463764879,-22.658738238611328,-33.04938982992411,-55.25083928031272,-39.050608951249956,-53.162954599807975,-52.945599450127816,-63.83819995809129,-59.24776471975113,28.684846408411072,22,-49.43102669339996,-49.933711813936696,-46.02373976660954,-46.67389768599717,-49.96417981382652,-47.85003687694267,-49.29880888427299,-49.07760553989935,-52.00893542040203,-51.2608965028292,-50.09654758229122,-50.83764195300432,-50.36363413838584,-49.974618446960164,-49.48696810811974,-49.48548328179183,1.5476787512183534
3,0.8393491268157959,0.12468419730455689,0.0027979532877604168,0.0005411471518308814,0.5,5,5,2,10,10,0.5,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.5}",-50.41994521377795,-49.640450215258646,-126.8110427566788,-170.05617714790043,-56.85129512451704,-76.65063822539048,-70.6283455272829,-67.95236302356018,-21.81460982516784,-32.77076725393378,-54.826684488168986,-37.77437699470952,-56.00607678010389,-53.3929276801782,-64.00188558627094,-60.410805566378905,30.830191170881893,36,-49.05019047661168,-50.594281483167755,-47.064752784531855,-46.41635535003951,-49.65537826093107,-47.81790694678576,-50.24765845344838,-49.981562630469185,-52.857423666704406,-51.5411311095966,-50.38234259454764,-52.552036973799105,-50.68010893796112,-49.01867697382613,-48.704856537418266,-49.77097754532256,1.7733333346565205
117,1.3560968081156413,0.10064515070300642,0.0034647146860758466,0.0007176147103061103,1.0,5,10,10,10,10,0.5,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.5}",-54.981569352811064,-56.91769509154028,-117.74414307683269,-171.03745386517377,-56.34759289206556,-77.79807881484064,-65.05497360044576,-71.2480556229181,-26.0020344433997,-42.41730702655447,-54.97278637622467,-43.03132727981674,-57.297392372273954,-56.08274902131111,-64.24404781607048,-62.44535958162874,28.094082462630485,54,-50.015984567228635,-50.157914001057975,-46.36526895031312,-47.33167466814404,-50.70176686802982,-47.62113210785745,-49.830280793479986,-49.089557229926356,-52.89352396794976,-51.500604520616264,-50.255956094115234,-52.4351459710594,-49.64740320181469,-50.37810468065613,-48.69131676444683,-49.79437562577971,1.738410865641175
111,1.5421819845835367,0.07730846842039263,0.005063454310099284,0.00450582828732835,1.0,5,10,2,10,10,0.5,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.5}",-62.831808578916615,-51.52489464865914,-129.43162645696756,-183.60743980335434,-76.43829318810162,-79.50947891867376,-67.01931847507711,-71.37493771662241,-26.128446001651703,-41.89954853158215,-63.507633603397174,-42.642586111866095,-59.258895919006434,-54.87201437342647,-70.3339056600856,-65.91305092430568,31.154017796377275,87,-50.17624792578174,-50.183153781003,-45.72680071691192,-47.65015566864512,-50.36516965190813,-47.11764165018322,-49.81152513811384,-49.689990050382605,-52.96661803201188,-52.08860914747809,-51.133750424319636,-52.319760595358176,-50.69143650242316,-49.78873288051475,-49.82814608644174,-49.969182550098466,1.8759419472623606
78,1.4000032583872477,0.11400209400367119,0.0036643187204996744,0.0005960642205873481,0.8,10,5,10,10,5,0.5,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 10, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.5}",-65.16861199360534,-62.533094350824854,-133.14521727527546,-191.21270382209323,-70.41153483308693,-82.82960454582447,-74.14062001065261,-76.05254000409168,-31.31163704991489,-48.13566471232632,-72.74640508763089,-47.673254404083536,-65.71498438255612,-63.869045009482605,-71.70215383357947,-70.7072036194885,30.887813574115157,111,-50.32720726940511,-50.9443848476665,-47.35678243312345,-47.17232161752766,-50.154558356972295,-49.073708266595304,-49.75171444509985,-50.41912790597724,-52.030455375151064,-51.475827347803616,-49.735269396335966,-53.74451032753759,-49.41630038018151,-49.537915054279026,-48.85988327728379,-49.99999775339599,1.6196061088787634
109,0.9230308055877685,0.0569174314634708,0.0031977176666259767,0.0012210706508966117,1.0,5,10,2,10,5,0.8,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.8}",-53.71152563037839,-47.31194302020695,-120.98328336602393,-170.72644812019317,-58.86340564904602,-78.09819017114914,-65.84906496282697,-68.90199014734935,-23.013244987894797,-36.748853700184355,-57.929494860224,-36.59588026523092,-59.70772847522066,-53.52934127458568,-66.55837669949324,-61.27281831922802,29.831372056417262,41,-50.184810490776094,-50.18886059666377,-46.94563259335674,-46.76789709903594,-50.45105326450352,-48.52616444194389,-50.53010101522789,-50.13266138049656,-53.6774893191116,-51.85228679708307,-49.937812337641475,-51.637133077684325,-49.93939033042707,-50.53100849900835,-48.967045929578795,-50.017956478169275,1.7030655951500246
138,1.4922129789988199,0.15370461205192928,0.003397782643636068,0.0007116332119871791,1.0,10,10,10,10,5,0.5,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 10, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.5}",-62.052674514023735,-58.055627068024044,-124.86661204553513,-176.92115956489585,-69.01594474834508,-84.53448235103966,-80.04288767258717,-82.00181671899563,-36.34432962544914,-50.640208532190854,-68.9419386447672,-52.981575759563704,-65.97023978176239,-64.50707454501922,-76.1549793212066,-71.62542338978692,27.375782955007722,118,-50.410109557848806,-50.13601693437525,-47.74214164618603,-46.75523655408456,-51.230575316127826,-48.30801505980449,-49.63303107353657,-49.76837733043449,-53.17570913569244,-52.139320114490566,-49.8568572520242,-52.736927799636966,-50.26637101075911,-49.315205864605296,-50.16975654886109,-50.109576746564514,1.6919463954095082
106,1.3532320976257324,0.09999376993351017,0.005662806828816732,0.003821403424068498,1.0,5,5,10,10,10,0.8,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.8}",-62.34687038926019,-57.08298814350405,-123.8376919917836,-175.84826871200423,-58.14107586539442,-80.15111326810295,-62.41196403349926,-76.8777779964635,-27.129610556956994,-41.9606495969377,-59.65706765720282,-42.65718670832524,-59.85805139938518,-57.6491506318881,-68.76349537557488,-64.83604462028853,29.358961053638904,75,-49.757261156696416,-49.385905018132654,-46.767337765296574,-47.062442834058665,-50.948390477858155,-47.47895153769466,-50.63504547998663,-49.98222286460333,-53.31333502224377,-53.43967051285877,-49.470310935951524,-52.031895897954385,-50.30650256448543,-51.08850710135418,-50.52647305615784,-50.14628348168887,1.9257515738425475
129,2.6388393084208173,0.2275560561968532,0.004796902338663737,0.001044948295426703,1.0,10,5,10,10,10,0.5,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 10, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.5}",-89.56270118154235,-74.81535708183712,-143.13053728339,-213.10258836052063,-79.36656712840542,-105.3896800018792,-87.54612069139569,-105.78832632321283,-45.39459635520268,-59.806439773466124,-80.11600986356699,-65.1331370697687,-78.7401833729119,-77.5775529797692,-87.40641002813769,-86.70279065447174,32.00209979183974,140,-50.240309419746325,-49.3103304003623,-47.76290285043441,-48.12590147474073,-50.809885042201856,-48.781975813608504,-50.09748217314061,-50.73192108497609,-52.415264464909725,-52.400771752680875,-49.72584564408819,-53.68262446450187,-49.60408661573179,-49.366696122642786,-51.02417151109242,-50.27201125565723,1.5804205623422733
115,0.9039095401763916,0.045384352454141616,0.003597545623779297,0.001853156593907255,1.0,5,10,10,10,5,0.8,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.8}",-51.700579805890676,-49.414035184810714,-116.17806559736326,-168.13566038278546,-59.58019299935713,-76.63754147508777,-58.00631827204772,-66.30425469608397,-23.53260816210946,-35.108531305846114,-56.65049287122882,-38.01987490902161,-53.592874469884215,-56.32920550494491,-62.75009458019444,-59.52923370073042,28.739965608333957,26,-49.32690593083467,-50.856257571286356,-46.89909129211702,-46.55459373272433,-50.947316469804285,-47.42431966348753,-50.75169831725358,-50.57046782947234,-53.687927792741824,-52.413869734645424,-50.195528190457594,-53.12217774280502,-50.02145533709811,-51.02367579099969,-50.95469527574702,-50.316665378098314,2.012696005230755
14,0.742875607808431,0.07849820470593082,0.0032647291819254557,0.002350232317228192,0.5,5,10,2,10,5,1.0,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 1.0}",-54.01843341545346,-46.02464183122341,-115.87451457628795,-169.07660980583447,-74.37876283592955,-72.06774528765655,-70.46660787130693,-61.90370493673871,-20.841551919186784,-36.44776609790392,-53.380096775652326,-37.81618003272661,-51.81192687696326,-49.911647130161484,-61.55121882250636,-59.12887030341577,29.123462935761047,20,-51.23742970666309,-50.68175248719079,-46.804364192015996,-47.445489484323886,-50.2210976070039,-47.93374140767517,-49.596957168865124,-50.44690912470676,-53.31881799194821,-52.84504642220428,-50.7382626359217,-52.40836246073807,-50.75893749099846,-50.65178898596222,-49.68593915053433,-50.3183264211168,1.7971768224139808
9,0.8189619859059651,0.09519848270227455,0.0031979560852050783,0.0014684715172676684,0.5,5,5,10,10,10,0.5,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.5}",-50.87477946572945,-50.75907735451997,-119.66101628879967,-175.24492191514778,-56.574946370983284,-74.46018002971913,-58.22515099453976,-68.52473045309426,-21.515922699599386,-34.592114779994425,-57.60067476054635,-38.035553782029886,-54.618106606210986,-53.99309995447752,-62.77544453435803,-59.357240986396505,30.141261882993348,25,-50.321564524880785,-51.25143448144003,-47.448697890094365,-47.89508005351267,-50.673419155915994,-47.42096420738473,-50.86919610402072,-50.55582504453865,-54.14908497006845,-52.499196328582414,-50.19943376482878,-52.6545149100408,-50.5188880931663,-51.06697004386597,-50.51373589669112,-50.535867031268786,1.8016675378059959
20,0.8440794467926025,0.07116099031438368,0.003930966059366862,0.004119990360268501,0.5,5,10,10,10,5,1.0,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 1.0}",-55.23659787808335,-46.59149460630141,-111.3978864570216,-169.58692331946116,-63.59725002793383,-72.69734361625987,-65.85656416643545,-63.19181732609991,-21.22126885914138,-35.957154018210076,-53.5790306536187,-38.19485676931309,-51.63060724907582,-50.27409458025917,-60.52985336221563,-58.421731079420674,28.422716357937922,14,-51.42878503223377,-50.74513936656986,-47.28373970774622,-47.48666900303458,-50.377490963511775,-48.18051413289477,-50.213186301704994,-50.373826701280166,-53.7660344071749,-53.20749183934636,-50.926496524436246,-52.7558515812104,-51.07152114386972,-51.02879119113665,-50.128192412342194,-50.59824868723285,1.8204101674640734
13,0.7008347988128663,0.08357628198982905,0.002465025583902995,0.0008837215281361613,0.5,5,10,2,10,5,0.8,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.8}",-55.35991751071017,-46.75884313161116,-112.9629912941551,-167.4221167821779,-73.02902706072989,-73.73265748157883,-68.96364928362138,-59.77509661005879,-21.72634857196719,-36.182562583164156,-53.385255193005875,-37.890837850881404,-51.9146881546565,-49.280573833344775,-61.16189294774108,-59.04654435093345,28.526952965607425,19,-51.48696680719911,-51.213192766655084,-47.7618187308139,-48.08447769257549,-50.42228695514573,-47.80001943678349,-50.251698737121195,-50.5069362865843,-53.24451012990348,-53.10021237689873,-51.149133353197975,-52.67563145455713,-51.41379593080219,-50.94907012523304,-50.14331681829468,-50.68020450678436,1.6792410899547403
123,2.0643270015716553,0.1293276914215145,0.0038638909657796225,0.0023609277707435142,1.0,10,5,2,10,10,0.5,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 10, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.5}",-113.08464124452806,-81.72644122049203,-185.48402569479944,-238.75767669302377,-123.26690509025525,-120.7978994879439,-104.50994485800575,-119.6675559079617,-54.16007575217566,-81.86724112916635,-100.92503710202145,-78.25259349608821,-100.16318753862694,-81.88433843700675,-106.40750771594462,-105.42580666281836,37.536326206878044,144,-50.39351533127613,-51.23645311828038,-48.011945050734084,-47.11047322836995,-52.453528992501944,-49.02675723270628,-50.48066036863928,-51.168254913041764,-52.82128428443524,-54.68243854583103,-50.391911619029386,-55.21361233660948,-51.286770068572466,-51.93390002166696,-50.879500885107156,-51.139400399786766,2.104982206023228
19,0.7715240319569906,0.08758065136681524,0.0025316874186197915,0.0004990132996435972,0.5,5,10,10,10,5,0.8,"{'estimator__learning_rate': 0.5, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.8}",-55.0005278718473,-46.069874018178396,-111.95191868057161,-166.92567473683948,-67.06513820600208,-73.48103831873925,-65.93306794242201,-61.85185885312742,-20.700372563426647,-36.34094087360334,-52.21372855727225,-38.467557237141996,-51.701197885861326,-51.96625444016784,-61.5162442114119,-58.71278756732363,28.2556446459304,17,-51.85955667400001,-51.51682485930759,-47.93538885258887,-48.159891353205644,-51.320008658482664,-48.43906308212648,-50.79816626437513,-50.84079513241338,-54.18696686354927,-53.554064232306516,-51.41054864046036,-53.36437104193128,-51.824300024967975,-51.331160698185,-50.81687420253699,-51.15719870536248,1.7903760258962718
51,0.8379500389099122,0.06697100626823627,0.0037308533986409507,0.004104111080738395,0.8,5,5,2,10,10,0.5,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 5, 'estimator__max_features': 5, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 10, 'estimator__subsample': 0.5}",-54.82230402463731,-61.39708408569326,-128.56099787843104,-173.53093366643657,-66.72529988487729,-83.3408207843823,-85.62177337915493,-81.71365821173742,-25.33853648654263,-37.79663254074437,-62.31157747638188,-42.882018405554206,-62.0498097662713,-55.73970570603558,-69.71719249075844,-66.4020869862703,30.85602820827272,88,-52.22449552233142,-51.55356179111224,-48.14136737398131,-47.75135720647925,-50.18942716310555,-48.90121108522493,-51.02382269552536,-51.927778700551585,-55.22948502430578,-52.932531492759324,-52.12195503367066,-54.46695536063574,-53.122942990694526,-51.979524860389304,-51.29864312074344,-51.52433729476737,2.045938223907002
132,1.9704515933990479,0.18582639005669668,0.0036641756693522134,0.00086856697780442,1.0,10,10,2,10,5,0.5,"{'estimator__learning_rate': 1.0, 'estimator__max_depth': 10, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.5}",-85.77070987141914,-76.50076654119756,-166.91036527768767,-203.0417177260872,-87.5658239859082,-101.64434289534668,-119.01011534600585,-96.83235696074885,-36.18904167714366,-66.89372266746098,-81.2209627221984,-63.79397025389328,-73.21376458179118,-70.55125864186677,-91.73694976704442,-88.00403192457942,35.3545562471793,141,-51.98716084033855,-52.19336515708039,-47.03747025914788,-48.638051612764336,-52.497062945573795,-49.28919966861254,-51.303725234060515,-52.495834674056255,-54.588606562902704,-53.89972848334677,-51.332695013835654,-52.174668496409275,-51.49407151169928,-53.850834792905836,-51.61495954905986,-51.62649565345292,1.9462099567283173
60,0.7238199710845947,0.048425550277116494,0.005529642105102539,0.007074772596546692,0.8,5,10,2,10,5,0.5,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.5}",-56.68873373154198,-48.853989416429684,-128.49812226219152,-174.9435944510807,-64.86278221227516,-78.4702958882347,-67.09951205103263,-68.08934375774649,-22.61503274986449,-36.835382359915414,-57.683372717241355,-39.30447887090677,-56.46744776271787,-55.47581885947939,-65.26886231471724,-62.42742034856657,30.999771387271608,53,-52.613906428704354,-52.03629891839688,-47.67828850556599,-49.01291495310418,-51.22172920076889,-49.960705631492544,-51.969846629077395,-52.24052074162703,-54.927793792038734,-54.72629336652683,-51.519285025146495,-54.502825494020954,-52.64894530793329,-52.46226854942946,-51.43146666014203,-51.93020594693168,1.9353916232376842
66,0.7326149304707845,0.04267948132118065,0.0029981295267740887,0.0008163990683088179,0.8,5,10,10,10,5,0.5,"{'estimator__learning_rate': 0.8, 'estimator__max_depth': 5, 'estimator__max_features': 10, 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 5, 'estimator__subsample': 0.5}",-54.45768157646796,-50.34363612082041,-115.0576527857539,-167.946720288309,-62.78802313147736,-77.56423148818828,-60.32942834959999,-69.39498663749366,-22.49791133115203,-36.16265621379606,-54.746800976209215,-38.134338575213306,-55.56921677747405,-54.07878786685656,-62.39664819850427,-60.02122682299007,28.665100762621066,32,-52.19159995132095,-51.82885406326345,-48.57674482680733,-48.48797456443484,-52.720055741891144,-50.80222140564532,-51.577977599408484,-51.882876549736764,-55.16146806036536,-53.18746606954975,-52.585094990147944,-55.079861947245675,-51.95993990915544,-52.123873338465685,-51.547683795002705,-51.980912854162725,1.7834963986008558
