PSEUDO_DEPTH;TEMP       ;CALI       ;GR         ;ILD        ;NPHI       ;RHOB       ;DT         ;TVD        ;TVDSS      ;VCL        ;PHIE       ;PHIT       ;SW         ;EF;PERFOS     ;RES_ID;WELL_ID;X;Y;HACKANAME
2636.88;97.58;9.91;50.49;2.5439;0.2599;2.2124;107.51;1877.13;1855.13;0.5958;0.1198;0.267;0.6711;5;0;2900;357437408;14;21;B05
2637.04;97.58;9.8;43.16;2.5956;0.2633;2.2016;106.29;1877.25;1855.25;0.4954;0.1578;0.2802;0.5721;5;0;2900;357437408;14;21;B05
2637.19;97.59;9.7;36.98;2.6553;0.2635;2.1986;104.43;1877.37;1855.37;0.4107;0.1861;0.2875;0.5121;5;0;2900;357437408;14;21;B05
2637.34;97.59;9.62;32.47;2.7294;0.2624;2.1984;102.87;1877.49;1855.49;0.3489;0.2085;0.2947;0.468;1;0;2900;357437408;14;21;B05
2637.49;97.59;9.58;29.65;2.8357;0.261;2.1965;102.57;1877.61;1855.61;0.3102;0.2171;0.2938;0.4482;1;0;2900;357437408;14;21;B05
2637.65;97.6;9.55;28.08;2.9879;0.2581;2.1905;104.01;1877.73;1855.73;0.2888;0.2235;0.2948;0.4276;1;0;2900;357437408;14;21;B05
2637.8;97.6;9.55;27.24;3.1799;0.2541;2.1818;107.01;1877.85;1855.85;0.2773;0.2187;0.2872;0.423;1;0;2900;357437408;14;21;B05
2637.95;97.61;9.55;26.91;3.3883;0.2516;2.1773;110.69;1877.97;1855.97;0.2728;0.2175;0.2849;0.4111;1;0;2900;357437408;14;21;B05
2638.1;97.61;9.55;27.23;3.5953;0.2494;2.1852;113.65;1878.09;1856.09;0.2771;0.2138;0.2822;0.4033;1;0;2900;357437408;14;21;B05
2638.26;97.62;9.56;28.39;3.8208;0.2423;2.206;114.48;1878.2;1856.2;0.293;0.2013;0.2737;0.4082;2;0;2900;357437408;14;21;B05
2638.41;97.62;9.57;30.61;4.107;0.2339;2.234;112.9;1878.32;1856.32;0.3234;0.1895;0.2694;0.4068;2;0;2900;357437408;14;21;B05
2638.56;97.62;9.58;34.37;4.4406;0.2341;2.2632;110.15;1878.44;1856.44;0.3749;0.1654;0.258;0.4225;2;0;2900;357437408;14;21;B05
2638.71;97.63;9.61;40.24;4.731;0.2394;2.289;107.95;1878.56;1856.56;0.4554;0.1377;0.2502;0.4419;5;0;2900;357437408;14;21;B05
2638.86;97.63;9.65;48.25;4.898;0.2446;2.3066;107.2;1878.68;1856.68;0.5651;0.1068;0.2464;0.4634;5;0;2900;357437408;14;21;B05
2639.02;97.64;9.73;57.28;4.9377;0.2565;2.3133;107.69;1878.8;1856.8;0.6888;0.0795;0.2497;0.4678;5;0;2900;357437408;14;21;B05
2639.17;97.64;9.84;65.19;4.8905;0.2744;2.3132;108.51;1878.92;1856.92;0.7971;0.06;0.2569;0.4568;5;0;2900;357437408;14;21;B05
2639.32;97.65;9.95;69.89;4.7984;0.2848;2.3126;108.49;1879.04;1857.04;0.8616;0.0484;0.2612;0.4507;5;0;2900;357437408;14;21;B05
2639.47;97.65;10.04;70.64;4.6836;0.284;2.3128;106.94;1879.16;1857.16;0.8717;0.0462;0.2615;0.459;5;0;2900;357437408;14;21;B05
2639.63;97.65;10.06;68;4.5277;0.2769;2.3099;104.28;1879.28;1857.28;0.8357;0.0542;0.2606;0.4802;5;0;2900;357437408;14;21;B05
2639.78;97.66;10.02;62.83;4.294;0.2668;2.301;101.59;1879.39;1857.39;0.7648;0.0718;0.2607;0.5059;5;0;2900;357437408;14;21;B05
2639.93;97.66;9.94;55.67;3.9849;0.2585;2.2859;99.87;1879.51;1857.51;0.6667;0.0983;0.263;0.5192;5;0;2900;357437408;14;21;B05
2640.08;97.67;9.86;47.52;3.6376;0.2542;2.2669;99.42;1879.63;1857.63;0.5551;0.1303;0.2675;0.5115;5;0;2900;357437408;14;21;B05
2640.24;97.67;9.77;40.03;3.2819;0.2534;2.2469;99.75;1879.75;1857.75;0.4525;0.1616;0.2734;0.4962;5;0;2900;357437408;14;21;B05
2640.39;97.68;9.69;34.34;2.9327;0.2548;2.2293;99.88;1879.87;1857.87;0.3745;0.187;0.2795;0.4884;2;0;2900;357437408;14;21;B05
2640.54;97.68;9.63;30.6;2.6133;0.2548;2.2172;99.28;1879.99;1857.99;0.3233;0.2037;0.2836;0.4939;2;0;2900;357437408;14;21;B05
2640.69;97.68;9.6;28.63;2.3702;0.2527;2.2123;98.59;1880.11;1858.11;0.2963;0.2113;0.2845;0.5093;2;0;2900;357437408;14;21;B05
2640.85;97.69;9.61;28.46;2.2451;0.2527;2.2144;98.8;1880.23;1858.23;0.294;0.211;0.2836;0.5257;2;0;2900;357437408;14;21;B05
2641;97.69;9.63;30.05;2.24;0.255;2.2237;100.16;1880.35;1858.35;0.3157;0.2029;0.2809;0.5414;2;0;2900;357437408;14;21;B05
2641.15;97.7;9.65;32.83;2.3309;0.2541;2.2396;102.04;1880.47;1858.47;0.3538;0.1873;0.2747;0.5606;2;0;2900;357437408;14;21;B05
2641.3;97.7;9.68;35.94;2.4905;0.2475;2.2584;103.54;1880.58;1858.58;0.3965;0.1677;0.2656;0.583;2;0;2900;357437408;14;21;B05
2641.46;97.71;9.7;38.68;2.6832;0.2401;2.2746;103.9;1880.7;1858.7;0.434;0.1501;0.2573;0.5999;5;0;2900;357437408;14;21;B05
2641.61;97.71;9.7;40.84;2.8669;0.2391;2.2838;102.78;1880.82;1858.82;0.4636;0.139;0.2536;0.6015;5;0;2900;357437408;14;21;B05
2641.76;97.71;9.68;42.71;2.997;0.2448;2.2863;100.58;1880.94;1858.94;0.4892;0.1337;0.2546;0.5934;5;0;2900;357437408;14;21;B05
2641.91;97.72;9.66;44.72;3.0433;0.2495;2.2882;98.62;1881.06;1859.06;0.5167;0.128;0.2557;0.5965;5;0;2900;357437408;14;21;B05
2642.07;97.72;9.65;47.21;3.0143;0.2478;2.2963;98.3;1881.18;1859.18;0.5509;0.1163;0.2524;0.6268;5;0;2900;357437408;14;21;B05
2642.22;97.73;9.67;50.45;2.9463;0.2435;2.3113;100.22;1881.3;1859.3;0.5952;0.0986;0.2456;0.6837;5;0;2900;357437408;14;21;B05
2642.37;97.73;9.72;54.59;2.8677;0.2428;2.3271;103.47;1881.42;1859.42;0.6519;0.0786;0.2396;0.7506;5;0;2900;357437408;14;21;B05
2642.52;97.74;9.77;59.55;2.7889;0.2475;2.3356;106.24;1881.54;1859.54;0.7199;0.0607;0.2385;0.8;5;0;2900;357437408;14;21;B05
2642.67;97.74;9.83;64.78;2.7112;0.259;2.3325;107.74;1881.66;1859.66;0.7915;0.0493;0.2448;0.8112;5;0;2900;357437408;14;21;B05
2642.83;97.74;9.91;69.02;2.6337;0.2732;2.3197;108.45;1881.77;1859.77;0.8496;0.0462;0.2561;0.7978;5;0;2900;357437408;14;21;B05
2642.98;97.75;10.01;71.36;2.5547;0.2812;2.3033;109.06;1881.89;1859.89;0.8816;0.0435;0.2613;0.8046;5;0;2900;357437408;14;21;B05
2643.13;97.75;10.11;72.17;2.4703;0.2847;2.2903;109.99;1882.01;1860.01;0.8927;0.0429;0.2634;0.8232;5;0;2900;357437408;14;21;B05
2643.28;97.76;10.2;72.43;2.377;0.2923;2.2863;111.27;1882.13;1860.13;0.8963;0.0415;0.2629;0.8548;5;0;2900;357437408;14;21;B05
2643.44;97.76;10.27;72.31;2.2758;0.2983;2.2917;112.62;1882.25;1860.25;0.8947;0.0421;0.2631;0.8885;5;0;2900;357437408;14;21;B05
2643.59;97.77;10.3;71.12;2.172;0.2942;2.3004;113.55;1882.37;1860.37;0.8783;0.0487;0.2657;0.9135;5;0;2900;357437408;14;21;B05
2643.74;97.77;10.29;68.15;2.0706;0.2817;2.3048;113.12;1882.49;1860.49;0.8376;0.0584;0.2653;0.9386;5;0;2900;357437408;14;21;B05
2643.89;97.77;10.24;63.3;1.9725;0.2661;2.3036;110.22;1882.61;1860.61;0.7712;0.0704;0.2609;0.9601;5;0;2900;357437408;14;21;B05
2644.2;97.78;10.03;50.37;1.7842;0.245;2.2998;99.05;1882.84;1860.84;0.5941;0.1057;0.2524;0.9244;5;0;2900;357437408;14;21;B05
2644.35;97.79;9.91;44.73;1.7023;0.2448;2.2969;95.19;1882.96;1860.96;0.5169;0.1241;0.2518;0.8825;5;0;2900;357437408;14;21;B05
2644.5;97.79;9.83;41.2;1.6376;0.2472;2.2918;94.98;1883.08;1861.08;0.4686;0.1378;0.2536;0.8502;5;0;2900;357437408;14;21;B05
2644.66;97.8;9.79;39.96;1.5988;0.2464;2.2854;98.13;1883.2;1861.2;0.4515;0.1443;0.2559;0.8365;5;0;2900;357437408;14;21;B05
2644.81;97.8;9.78;40.13;1.5937;0.2452;2.2746;103.14;1883.32;1861.32;0.4539;0.1484;0.2605;0.8185;5;0;2900;357437408;14;21;B05
2644.96;97.8;9.8;40.38;1.6246;0.2489;2.2556;108.69;1883.44;1861.44;0.4573;0.1571;0.2701;0.7706;5;0;2900;357437408;14;21;B05
2645.11;97.81;9.83;39.69;1.6822;0.2563;2.2293;114.03;1883.56;1861.56;0.4478;0.173;0.2836;0.6989;5;0;2900;357437408;14;21;B05
2645.27;97.81;9.86;37.79;1.755;0.264;2.1999;118.63;1883.68;1861.68;0.4218;0.1832;0.2875;0.655;5;0;2900;357437408;14;21;B05
2645.42;97.82;9.89;35.02;1.8392;0.2691;2.171;121.95;1883.8;1861.8;0.3839;0.2012;0.296;0.5951;1;0;2900;357437408;14;21;B05
2645.57;97.82;9.91;31.93;1.9435;0.2677;2.1467;123.75;1883.92;1861.92;0.3415;0.2131;0.2974;0.5555;1;0;2900;357437408;14;21;B05
2645.72;97.83;9.91;28.95;2.0975;0.2641;2.131;124.41;1884.03;1862.03;0.3007;0.2221;0.2964;0.5193;1;0;2900;357437408;14;21;B05
2645.88;97.83;9.89;26.34;2.353;0.2697;2.1256;124.55;1884.15;1862.15;0.265;0.2392;0.3046;0.4607;1;0;2900;357437408;14;21;B05
2646.03;97.83;9.82;24.17;2.7552;0.2798;2.1284;124.36;1884.27;1862.27;0.2352;0.2588;0.3169;0.397;1;0;2900;357437408;14;21;B05
2646.18;97.84;9.75;22.41;3.3123;0.2773;2.1366;123.89;1884.39;1862.39;0.2111;0.2686;0.3207;0.3501;1;0;2900;357437408;14;21;B05
2646.33;97.84;9.69;20.99;3.9715;0.2655;2.1478;123.29;1884.51;1862.51;0.1916;0.2643;0.3116;0.3247;1;0;2900;357437408;14;21;B05
2646.48;97.85;9.66;19.81;4.6214;0.2588;2.1605;122.8;1884.63;1862.63;0.1755;0.2601;0.3034;0.3058;1;0;2900;357437408;14;21;B05
2646.64;97.85;9.64;18.9;5.1794;0.2523;2.1713;122.55;1884.75;1862.75;0.163;0.2561;0.2964;0.2933;1;0;2900;357437408;14;21;B05
2646.79;97.86;9.63;18.32;5.6512;0.2426;2.1741;122.61;1884.87;1862.87;0.155;0.2536;0.2919;0.2835;1;0;2900;357437408;14;21;B05
2646.94;97.86;9.62;18.07;6.1;0.2407;2.1661;122.91;1884.99;1862.99;0.1516;0.2441;0.2815;0.2825;1;0;2900;357437408;14;21;B05
2647.09;97.86;9.61;17.99;6.5682;0.2509;2.1513;123.31;1885.1;1863.1;0.1506;0.2549;0.2921;0.2609;1;0;2900;357437408;14;21;B05
2647.25;97.87;9.61;17.92;6.9759;0.2657;2.1361;123.67;1885.22;1863.22;0.1495;0.2773;0.3143;0.2336;1;0;2900;357437408;14;21;B05
2647.4;97.87;9.62;17.79;7.1864;0.2755;2.1243;123.85;1885.34;1863.34;0.1478;0.2854;0.3219;0.224;1;0;2900;357437408;14;21;B05
2647.55;97.88;9.63;17.7;7.2214;0.2787;2.1155;123.78;1885.46;1863.46;0.1465;0.2904;0.3266;0.22;1;0;2900;357437408;14;21;B05
2647.7;97.88;9.64;17.7;7.2403;0.2796;2.1086;123.58;1885.58;1863.58;0.1465;0.2936;0.3298;0.2174;1;0;2900;357437408;14;21;B05
2647.86;97.89;9.65;17.73;7.3448;0.2809;2.1044;123.42;1885.7;1863.7;0.147;0.2859;0.3223;0.2211;1;0;2900;357437408;14;21;B05
2648.01;97.89;9.67;17.64;7.5161;0.2814;2.1058;123.36;1885.82;1863.82;0.1457;0.2954;0.3314;0.212;1;0;2900;357437408;14;21;B05
2648.16;97.89;9.69;17.32;7.6844;0.2774;2.1153;123.35;1885.94;1863.94;0.1414;0.2911;0.326;0.2128;1;0;2900;357437408;14;21;B05
2648.31;97.9;9.72;16.88;7.7964;0.2665;2.1306;123.23;1886.06;1864.06;0.1353;0.2827;0.3162;0.2176;1;0;2900;357437408;14;21;B05
2648.47;97.9;9.76;16.51;7.8439;0.2522;2.1461;122.99;1886.17;1864.17;0.1303;0.2622;0.2944;0.2333;1;0;2900;357437408;14;21;B05
2648.62;97.91;9.8;16.32;7.8539;0.2425;2.1571;122.75;1886.29;1864.29;0.1276;0.2533;0.2849;0.2411;1;0;2900;357437408;14;21;B05
2648.77;97.91;9.85;16.3;7.8543;0.2398;2.1618;122.67;1886.41;1864.41;0.1274;0.2507;0.2821;0.2436;1;0;2900;357437408;14;21;B05
2648.92;97.92;9.91;16.4;7.8589;0.2425;2.1597;122.81;1886.53;1864.53;0.1287;0.253;0.2848;0.2412;1;0;2900;357437408;14;21;B05
2649.08;97.92;9.96;16.62;7.877;0.2524;2.1518;123.1;1886.65;1864.65;0.1318;0.2704;0.303;0.226;1;0;2900;357437408;14;21;B05
2649.23;97.92;10;17.04;7.9148;0.2679;2.1427;123.35;1886.77;1864.77;0.1375;0.2775;0.3115;0.2194;1;0;2900;357437408;14;21;B05
2649.38;97.93;10.01;17.68;7.966;0.283;2.1377;123.33;1886.89;1864.89;0.1463;0.282;0.3181;0.2146;1;0;2900;357437408;14;21;B05
2649.53;97.93;10;18.42;8.0137;0.2938;2.1372;122.82;1887.01;1865.01;0.1564;0.283;0.3216;0.2122;1;0;2900;357437408;14;21;B05
2649.69;97.94;9.99;19.02;8.0451;0.2969;2.1395;121.86;1887.12;1865.12;0.1647;0.2811;0.3218;0.2123;1;0;2900;357437408;14;21;B05
2649.84;97.94;9.99;19.31;8.0597;0.2891;2.1463;120.63;1887.24;1865.24;0.1686;0.2752;0.3168;0.2158;1;0;2900;357437408;14;21;B05
2649.99;97.95;9.98;19.18;8.0633;0.271;2.1597;119.19;1887.36;1865.36;0.1669;0.2649;0.3061;0.2237;1;0;2900;357437408;14;21;B05
2650.14;97.95;9.92;18.58;8.0561;0.2491;2.176;117.4;1887.48;1865.48;0.1587;0.2535;0.2927;0.2339;1;0;2900;357437408;14;21;B05
2650.29;97.95;9.8;17.54;8.0312;0.2309;2.1892;115.06;1887.6;1865.6;0.1443;0.2359;0.2716;0.2522;1;0;2900;357437408;14;21;B05
2650.45;97.96;9.67;16.22;7.98;0.2188;2.1978;112.26;1887.72;1865.72;0.1263;0.2289;0.2601;0.2629;1;0;2900;357437408;14;21;B05
2650.6;97.96;9.58;14.87;7.8951;0.2093;2.2042;109.46;1887.84;1865.84;0.1078;0.2248;0.2515;0.2717;1;0;2900;357437408;14;21;B05
2650.75;97.97;9.54;13.67;7.7755;0.2014;2.2095;107.37;1887.96;1865.96;0.0914;0.2216;0.2442;0.2802;2;0;2900;357437408;14;21;B05
2650.9;97.97;9.53;12.71;7.6209;0.2003;2.2129;106.68;1888.07;1866.07;0.0782;0.2248;0.2441;0.2816;2;0;2900;357437408;14;21;B05
2651.06;97.98;9.52;11.88;7.4215;0.2114;2.2136;107.46;1888.19;1866.19;0.0668;0.2461;0.2626;0.2632;2;0;2900;357437408;14;21;B05
2651.21;97.98;9.51;11.05;7.1628;0.2298;2.2113;109.25;1888.31;1866.31;0.0554;0.2556;0.2693;0.2598;1;0;2900;357437408;14;21;B05
2651.36;97.98;9.51;10.19;6.8429;0.2447;2.2079;111.39;1888.43;1866.43;0.0437;0.2644;0.2752;0.2587;1;0;2900;357437408;14;21;B05
2651.51;97.99;9.51;9.47;6.481;0.2521;2.2065;113.12;1888.55;1866.55;0.0338;0.2696;0.278;0.262;1;0;2900;357437408;14;21;B05
2651.67;97.99;9.5;9.15;6.1243;0.2537;2.2082;113.82;1888.67;1866.67;0.0295;0.2705;0.2778;0.2693;1;0;2900;357437408;14;21;B05
2651.82;98;9.5;9.47;5.83;0.2481;2.2104;113.49;1888.79;1866.79;0.0338;0.2669;0.2753;0.2792;1;0;2900;357437408;14;21;B05
2651.97;98;9.5;10.5;5.6345;0.233;2.2122;112.49;1888.91;1866.91;0.0479;0.2583;0.2701;0.2917;1;0;2900;357437408;14;21;B05
2652.12;98;9.5;12.24;5.5385;0.2143;2.2188;111.23;1889.03;1867.03;0.0718;0.2443;0.262;0.3075;2;0;2900;357437408;14;21;B05
2652.28;98.01;9.51;14.62;5.5122;0.2017;2.2376;110.06;1889.14;1867.14;0.1043;0.2253;0.251;0.3284;2;0;2900;357437408;14;21;B05
2652.43;98.01;9.53;17.53;5.5256;0.1946;2.2687;108.87;1889.26;1867.26;0.1443;0.2015;0.2371;0.3568;2;0;2900;357437408;14;21;B05
2652.58;98.02;9.55;20.99;5.5717;0.1874;2.3044;107.17;1889.38;1867.38;0.1917;0.1738;0.2211;0.3952;3;0;2900;357437408;14;21;B05
2652.73;98.02;9.58;25.04;5.6412;0.1815;2.3342;104.82;1889.5;1867.5;0.2471;0.147;0.2081;0.4359;3;0;2900;357437408;14;21;B05
2652.89;98.03;9.64;29.52;5.6863;0.1825;2.3517;102.43;1889.62;1867.62;0.3085;0.1261;0.2023;0.4663;3;0;2900;357437408;14;21;B05
2653.04;98.03;9.71;34.11;5.636;0.1896;2.3596;100.73;1889.74;1867.74;0.3714;0.1108;0.2025;0.4862;3;0;2900;357437408;14;21;B05
2653.19;98.03;9.79;38.49;5.4436;0.1997;2.3673;99.82;1889.86;1867.86;0.4314;0.0973;0.2038;0.5096;5;0;2900;357437408;14;21;B05
2653.34;98.04;9.89;42.38;5.1137;0.2077;2.3788;99.31;1889.97;1867.97;0.4846;0.0828;0.2025;0.5499;5;0;2900;357437408;14;21;B05
2653.5;98.04;9.98;45.63;4.6972;0.2113;2.387;98.9;1890.09;1868.09;0.5292;0.0703;0.201;0.6017;5;0;2900;357437408;14;21;B05
2653.65;98.05;10.08;48.37;4.2636;0.2135;2.3842;98.5;1890.21;1868.21;0.5667;0.0634;0.2034;0.6484;5;0;2900;357437408;14;21;B05
2653.8;98.05;10.15;50.75;3.8637;0.2144;2.3747;98;1890.33;1868.33;0.5993;0.0603;0.2083;0.6903;5;0;2900;357437408;14;21;B05
2653.95;98.06;10.2;52.67;3.5158;0.2155;2.3706;97.07;1890.45;1868.45;0.6256;0.0564;0.2109;0.7413;5;0;2900;357437408;14;21;B05
2654.1;98.06;10.21;53.71;3.2133;0.2178;2.3781;95.22;1890.57;1868.57;0.6398;0.0507;0.2087;0.8132;5;0;2900;357437408;14;21;B05
2654.26;98.06;10.22;53.38;2.9421;0.219;2.3919;91.99;1890.69;1868.69;0.6354;0.0462;0.2032;0.9045;5;0;2900;357437408;14;21;B05
2656.7;98.13;10.19;47.37;2.4764;0.2263;2.3932;87.36;1892.59;1870.59;0.553;0.0676;0.2042;0.9818;5;0;2900;357437408;14;21;B05
2656.85;98.14;10.18;45.36;2.4542;0.2239;2.385;88.19;1892.7;1870.7;0.5255;0.0768;0.2066;0.9461;5;0;2900;357437408;14;21;B05
2657;98.14;10.14;41.94;2.446;0.2184;2.3778;88.47;1892.82;1870.82;0.4787;0.0892;0.2074;0.8994;5;0;2900;357437408;14;21;B05
2657.15;98.15;10.08;37.24;2.4577;0.2113;2.3711;88.66;1892.94;1870.94;0.4142;0.1048;0.2072;0.8395;5;0;2900;357437408;14;21;B05
2657.31;98.15;10.02;32.03;2.4852;0.2044;2.3605;89.18;1893.06;1871.06;0.3429;0.1236;0.2083;0.7676;3;0;2900;357437408;14;21;B05
2657.46;98.15;9.97;27.27;2.5264;0.2024;2.3424;90.12;1893.18;1871.18;0.2777;0.1453;0.2139;0.6877;3;0;2900;357437408;14;21;B05
2657.61;98.16;9.93;23.39;2.582;0.2105;2.3174;91.64;1893.3;1871.3;0.2246;0.1702;0.2257;0.6052;3;0;2900;357437408;14;21;B05
2657.76;98.16;9.88;20.22;2.6478;0.2209;2.2895;94.28;1893.42;1871.42;0.1811;0.1947;0.2394;0.5371;2;0;2900;357437408;14;21;B05
2657.91;98.17;9.81;17.39;2.7174;0.2221;2.2633;98.28;1893.53;1871.53;0.1423;0.2144;0.2495;0.4908;2;0;2900;357437408;14;21;B05
2658.07;98.17;9.71;14.74;2.7866;0.2187;2.2422;102.79;1893.65;1871.65;0.106;0.2299;0.2561;0.4587;2;0;2900;357437408;14;21;B05
2658.22;98.18;9.62;12.38;2.8467;0.2227;2.2289;106.56;1893.77;1871.77;0.0737;0.2437;0.2619;0.4331;2;0;2900;357437408;14;21;B05
2658.37;98.18;9.55;10.63;2.8809;0.2309;2.228;108.72;1893.89;1871.89;0.0497;0.252;0.2643;0.4198;2;0;2900;357437408;14;21;B05
2658.52;98.18;9.52;9.8;2.8784;0.2292;2.2396;108.91;1894.01;1872.01;0.0384;0.2494;0.2589;0.4257;2;0;2900;357437408;14;21;B05
2658.68;98.19;9.51;9.9;2.8509;0.2178;2.2538;107.24;1894.13;1872.13;0.0398;0.2398;0.2496;0.4445;2;0;2900;357437408;14;21;B05
2658.83;98.19;9.51;10.6;2.8207;0.2097;2.2606;104.12;1894.25;1872.25;0.0493;0.2323;0.2445;0.4597;2;0;2900;357437408;14;21;B05
2658.98;98.2;9.51;11.45;2.8062;0.2079;2.2613;100.5;1894.37;1872.37;0.061;0.2287;0.2438;0.4661;2;0;2900;357437408;14;21;B05
2659.13;98.2;9.51;12.12;2.8147;0.2055;2.2617;97.84;1894.48;1872.48;0.0702;0.2257;0.243;0.4701;2;0;2900;357437408;14;21;B05
2659.29;98.21;9.51;12.39;2.8416;0.2014;2.2623;96.92;1894.6;1872.6;0.0738;0.2232;0.2414;0.4723;2;0;2900;357437408;14;21;B05
2659.44;98.21;9.52;12.34;2.8839;0.2013;2.2572;97.6;1894.72;1872.72;0.0731;0.2253;0.2434;0.4645;2;0;2900;357437408;14;21;B05
2659.59;98.21;9.52;12.39;2.9456;0.2049;2.2441;99.52;1894.84;1872.84;0.0738;0.2315;0.2498;0.4474;2;0;2900;357437408;14;21;B05
2659.74;98.22;9.53;12.91;3.0279;0.2063;2.2292;102.05;1894.96;1872.96;0.081;0.2364;0.2564;0.4313;2;0;2900;357437408;14;21;B05
2659.9;98.22;9.53;13.91;3.128;0.2074;2.2203;104.65;1895.08;1873.08;0.0946;0.2273;0.2507;0.4384;2;0;2900;357437408;14;21;B05
2660.05;98.23;9.54;15.18;3.2477;0.2133;2.2214;107.16;1895.19;1873.19;0.1121;0.2349;0.2626;0.414;2;0;2900;357437408;14;21;B05
2660.2;98.23;9.55;16.48;3.3858;0.22;2.2312;109.48;1895.31;1873.31;0.1299;0.229;0.2611;0.4124;2;0;2900;357437408;14;21;B05
2660.35;98.24;9.56;17.49;3.5236;0.2204;2.2433;111.02;1895.43;1873.43;0.1437;0.2211;0.2566;0.4153;2;0;2900;357437408;14;21;B05
2660.51;98.24;9.57;17.86;3.638;0.2187;2.2514;111.25;1895.55;1873.55;0.1487;0.2161;0.2528;0.4165;2;0;2900;357437408;14;21;B05
2660.66;98.24;9.58;17.4;3.7178;0.22;2.2545;110.41;1895.67;1873.67;0.1424;0.2166;0.2518;0.4118;2;0;2900;357437408;14;21;B05
2660.81;98.25;9.59;16.25;3.7585;0.2195;2.2542;108.99;1895.79;1873.79;0.1267;0.2201;0.2514;0.406;2;0;2900;357437408;14;21;B05
2660.96;98.25;9.58;14.83;3.7508;0.2149;2.2508;107.1;1895.91;1873.91;0.1072;0.2243;0.2508;0.4021;2;0;2900;357437408;14;21;B05
2661.12;98.26;9.57;13.54;3.6854;0.2118;2.247;105.07;1896.02;1874.02;0.0895;0.2288;0.2509;0.4009;2;0;2900;357437408;14;21;B05
2661.27;98.26;9.55;12.62;3.5686;0.2116;2.2459;103.51;1896.14;1874.14;0.077;0.2321;0.2511;0.404;2;0;2900;357437408;14;21;B05
2661.42;98.27;9.53;12.2;3.4216;0.2119;2.2475;102.73;1896.26;1874.26;0.0713;0.2329;0.2505;0.4122;2;0;2900;357437408;14;21;B05
2661.57;98.27;9.51;12.28;3.2652;0.2119;2.2485;102.86;1896.38;1874.38;0.0723;0.2323;0.2502;0.423;2;0;2900;357437408;14;21;B05
2661.72;98.27;9.5;12.74;3.1163;0.2114;2.2475;103.8;1896.5;1874.5;0.0787;0.2312;0.2506;0.4344;2;0;2900;357437408;14;21;B05
2661.88;98.28;9.49;13.47;2.9941;0.2095;2.2482;104.74;1896.62;1874.62;0.0886;0.2281;0.25;0.4476;2;0;2900;357437408;14;21;B05
2662.03;98.28;9.49;14.36;2.9195;0.2059;2.2545;104.87;1896.74;1874.74;0.1008;0.2217;0.2466;0.4642;2;0;2900;357437408;14;21;B05
2662.18;98.29;9.48;15.21;2.9145;0.2005;2.2624;104.2;1896.85;1874.85;0.1124;0.2142;0.2419;0.4784;2;0;2900;357437408;14;21;B05
2662.33;98.29;9.48;15.73;2.992;0.1957;2.2647;103.46;1896.97;1874.97;0.1196;0.21;0.2395;0.4797;2;0;2900;357437408;14;21;B05
2662.49;98.3;9.48;15.76;3.1305;0.1957;2.2579;103.59;1897.09;1875.09;0.1199;0.2125;0.2421;0.463;2;0;2900;357437408;14;21;B05
2662.64;98.3;9.48;15.34;3.2827;0.2004;2.2434;105.29;1897.21;1875.21;0.1142;0.2211;0.2493;0.4357;2;0;2900;357437408;14;21;B05
2662.79;98.3;9.49;14.63;3.4082;0.2045;2.2253;108.48;1897.33;1875.33;0.1045;0.2212;0.247;0.4288;2;0;2900;357437408;14;21;B05
2662.94;98.31;9.49;13.71;3.4805;0.2045;2.2083;112.42;1897.45;1875.45;0.092;0.225;0.2478;0.4191;2;0;2900;357437408;14;21;B05
2663.1;98.31;9.49;12.63;3.4835;0.2041;2.1976;115.66;1897.57;1875.57;0.0771;0.2294;0.2484;0.4135;1;0;2900;357437408;14;21;B05
2663.25;98.32;9.49;11.44;3.4258;0.2123;2.1981;116.64;1897.68;1875.68;0.0608;0.2432;0.2582;0.3963;1;0;2900;357437408;14;21;B05
2663.4;98.32;9.49;10.38;3.3489;0.2255;2.2112;114.97;1897.8;1875.8;0.0463;0.2574;0.2689;0.3809;1;0;2900;357437408;14;21;B05
2663.55;98.33;9.49;9.8;3.2984;0.2276;2.234;111.45;1897.92;1875.92;0.0383;0.2509;0.2603;0.3948;2;0;2900;357437408;14;21;B05
2663.71;98.33;9.49;9.88;3.2791;0.2164;2.26;107.43;1898.04;1876.04;0.0394;0.2368;0.2465;0.4191;2;0;2900;357437408;14;21;B05
2663.86;98.33;9.49;10.46;3.2508;0.2028;2.2816;103.98;1898.16;1876.16;0.0474;0.2219;0.2336;0.4474;2;0;2900;357437408;14;21;B05
2664.01;98.34;9.49;11.26;3.1815;0.1883;2.2951;101.26;1898.28;1876.28;0.0583;0.2091;0.2235;0.4774;3;0;2900;357437408;14;21;B05
2664.16;98.34;9.49;12.1;3.0789;0.1726;2.3015;99.1;1898.39;1876.39;0.0698;0.1984;0.2157;0.5086;3;0;2900;357437408;14;21;B05
2664.32;98.35;9.49;12.91;2.9641;0.1653;2.3007;97.56;1898.51;1876.51;0.081;0.1935;0.2134;0.5292;3;0;2900;357437408;14;21;B05
2664.47;98.35;9.49;13.59;2.8533;0.1731;2.2883;97.29;1898.63;1876.63;0.0903;0.1992;0.2215;0.5227;3;0;2900;357437408;14;21;B05
